Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1558,42,Medium,78,5,11,2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.54,True
T1559,38,Medium,78,5,10,1,3,9,0.25,0.1,0.14285714285714288,0.54,True
T1560,112,Head,98,14,28,8,7,20,0.5333333333333333,0.2857142857142857,0.37209302325581395,0.54,True
T1561,25,Medium,78,3,6,1,3,5,0.25,0.16666666666666666,0.2,0.54,True
T1562,263,Head,231,33,66,26,9,40,0.7428571428571429,0.3939393939393939,0.5148514851485148,0.54,True
T1563,18,Tail,78,2,5,0,3,5,0.0,0.0,0.0,0.54,True
T1564,160,Head,140,20,40,16,7,24,0.6956521739130435,0.4,0.507936507936508,0.54,True
T1565,18,Tail,78,2,5,1,2,4,0.3333333333333333,0.2,0.25,0.54,True
T1566,277,Head,244,35,69,49,5,20,0.9074074074074074,0.7101449275362319,0.7967479674796749,0.54,True
T1567,22,Medium,78,3,6,3,0,3,1.0,0.5,0.6666666666666666,0.54,True
T1568,44,Medium,78,6,11,1,0,10,1.0,0.09090909090909091,0.16666666666666669,0.54,True
T1569,78,Medium,78,10,20,4,5,16,0.4444444444444444,0.2,0.2758620689655173,0.54,True
T1570,99,Medium,90,12,25,3,1,22,0.75,0.12,0.20689655172413793,0.54,True
T1571,26,Medium,78,3,7,5,6,2,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.54,True
T1572,16,Tail,78,2,4,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.54,True
T1573,236,Head,206,30,59,25,6,34,0.8064516129032258,0.423728813559322,0.5555555555555555,0.54,True
T1574,248,Head,217,31,62,31,4,31,0.8857142857142857,0.5,0.6391752577319587,0.54,True
T1578,15,Tail,78,2,4,0,0,4,0.0,0.0,0.0,0.54,True
T1580,8,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1583,59,Medium,78,7,15,6,2,9,0.75,0.4,0.5217391304347827,0.54,True
T1584,35,Medium,78,4,9,3,0,6,1.0,0.3333333333333333,0.5,0.54,True
T1585,29,Medium,78,4,7,1,0,6,1.0,0.14285714285714285,0.25,0.54,True
T1586,22,Medium,78,3,6,3,1,3,0.75,0.5,0.6,0.54,True
T1587,38,Medium,78,5,10,4,3,6,0.5714285714285714,0.4,0.47058823529411764,0.54,True
T1588,85,Medium,78,11,21,9,0,12,1.0,0.42857142857142855,0.6,0.54,True
T1589,26,Medium,78,3,6,3,5,3,0.375,0.5,0.42857142857142855,0.54,True
T1590,28,Medium,78,4,7,5,9,2,0.35714285714285715,0.7142857142857143,0.4761904761904762,0.54,True
T1591,20,Medium,78,3,5,2,4,3,0.3333333333333333,0.4,0.3636363636363636,0.54,True
T1592,20,Medium,79,3,5,4,6,1,0.4,0.8,0.5333333333333333,0.54,True
T1593,13,Tail,78,2,3,1,0,2,1.0,0.3333333333333333,0.5,0.54,True
T1594,5,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1595,15,Tail,78,2,4,1,0,3,1.0,0.25,0.4,0.54,True
T1596,27,Medium,78,3,7,4,0,3,1.0,0.5714285714285714,0.7272727272727273,0.54,True
T1597,12,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.54,True
T1598,26,Medium,78,3,7,2,3,5,0.4,0.2857142857142857,0.3333333333333333,0.54,True
T1599,15,Tail,78,2,4,0,0,4,0.0,0.0,0.0,0.54,True
T1600,13,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.54,True
T1601,27,Medium,78,3,7,3,2,4,0.6,0.42857142857142855,0.5,0.54,True
T1602,14,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.54,True
T1606,21,Medium,78,3,5,4,0,1,1.0,0.8,0.888888888888889,0.54,True
T1608,47,Medium,78,6,12,0,3,12,0.0,0.0,0.0,0.54,True
T1609,6,Tail,78,1,2,0,1,2,0.0,0.0,0.0,0.54,True
T1610,7,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1611,9,Tail,78,1,2,0,1,2,0.0,0.0,0.0,0.54,True
T1612,4,Tail,78,1,1,0,1,1,0.0,0.0,0.0,0.54,True
T1613,6,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1614,28,Medium,78,4,7,1,2,6,0.3333333333333333,0.14285714285714285,0.2,0.54,True
T1615,6,Tail,79,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1619,4,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1620,8,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
