Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1495,4,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1496,14,Tail,48,2,4,1,1,3,0.5,0.25,0.3333333333333333,0.46,True
T1497,96,Medium,84,12,24,5,37,19,0.11904761904761904,0.20833333333333334,0.15151515151515152,0.25,False
T1498,26,Medium,48,3,6,0,1,6,0.0,0.0,0.0,0.46,True
T1499,39,Medium,48,5,10,2,6,8,0.25,0.2,0.22222222222222224,0.34,False
T1505,55,Medium,48,7,14,9,8,5,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.3,False
T1518,98,Medium,86,12,24,16,23,8,0.41025641025641024,0.6666666666666666,0.5079365079365079,0.3,False
T1525,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1526,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1528,10,Tail,48,1,2,0,1,2,0.0,0.0,0.0,0.46,True
T1529,13,Tail,48,2,3,0,0,3,0.0,0.0,0.0,0.46,True
T1530,7,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1531,4,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1534,8,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1535,6,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1537,3,Tail,48,0,1,0,0,1,0.0,0.0,0.0,0.46,True
T1538,3,Tail,48,0,1,0,0,1,0.0,0.0,0.0,0.46,True
T1539,14,Tail,48,2,4,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.46,True
T1542,33,Medium,48,4,8,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.46,True
T1543,141,Head,123,18,35,18,10,17,0.6428571428571429,0.5142857142857142,0.5714285714285714,0.46,True
T1546,139,Head,122,17,35,15,1,20,0.9375,0.42857142857142855,0.588235294117647,0.46,True
T1547,294,Head,257,37,73,46,14,27,0.7666666666666667,0.6301369863013698,0.6917293233082706,0.46,True
T1548,70,Medium,61,9,17,6,15,11,0.2857142857142857,0.35294117647058826,0.31578947368421056,0.29,False
T1550,50,Medium,48,6,13,3,3,10,0.5,0.23076923076923078,0.3157894736842105,0.42,False
