Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1570,16,Tail,48,2,4,0,2,4,0.0,0.0,0.0,0.46,True
T1571,26,Medium,48,3,7,3,3,4,0.5,0.42857142857142855,0.4615384615384615,0.46,True
T1572,16,Tail,48,2,4,0,2,4,0.0,0.0,0.0,0.46,True
T1573,154,Head,135,19,38,25,10,13,0.7142857142857143,0.6578947368421053,0.684931506849315,0.46,True
T1574,147,Head,129,18,37,14,5,23,0.7368421052631579,0.3783783783783784,0.5,0.46,True
T1578,15,Tail,48,2,4,1,0,3,1.0,0.25,0.4,0.46,True
T1580,8,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1583,59,Medium,52,7,15,6,5,9,0.5454545454545454,0.4,0.4615384615384615,0.37,False
T1584,35,Medium,48,4,9,1,2,8,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.46,True
T1585,29,Medium,48,4,7,3,2,4,0.6,0.42857142857142855,0.5,0.46,True
T1586,22,Medium,48,3,6,5,5,1,0.5,0.8333333333333334,0.625,0.46,True
T1587,38,Medium,48,5,10,1,3,9,0.25,0.1,0.14285714285714288,0.73,False
T1588,85,Medium,74,11,21,8,10,13,0.4444444444444444,0.38095238095238093,0.41025641025641024,0.29,False
T1589,26,Medium,48,3,6,2,3,4,0.4,0.3333333333333333,0.3636363636363636,0.46,True
T1590,28,Medium,48,4,7,4,4,3,0.5,0.5714285714285714,0.5333333333333333,0.46,True
T1591,20,Medium,48,3,5,4,3,1,0.5714285714285714,0.8,0.6666666666666666,0.46,True
T1592,20,Medium,48,3,5,1,0,4,1.0,0.2,0.33333333333333337,0.46,True
T1593,13,Tail,48,2,3,1,1,2,0.5,0.3333333333333333,0.4,0.46,True
T1594,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1595,15,Tail,48,2,4,0,0,4,0.0,0.0,0.0,0.46,True
T1596,27,Medium,48,3,7,1,1,6,0.5,0.14285714285714285,0.22222222222222224,0.46,True
T1597,12,Tail,48,2,3,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0.46,True
T1598,26,Medium,48,3,7,2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.46,True
T1599,15,Tail,48,2,4,0,0,4,0.0,0.0,0.0,0.46,True
T1600,13,Tail,48,2,3,1,1,2,0.5,0.3333333333333333,0.4,0.46,True
T1601,27,Medium,48,3,7,0,0,7,0.0,0.0,0.0,0.46,True
